,Ticker,Performance
177,ADNT,-0.21157323688969257
178,ADNT,1.5590596330275228
179,ADNT,0.39519650655021815
180,ADOM,-0.7446808510638298
181,ADOM,2.9166666666666665
182,ADP,0.18308370044052866
183,ADP,0.21652336448598136
184,ADP,-0.18870255957634596
185,ADP,0.5600292825768668
186,ADPT,0.8334443704197202
187,ADPT,-0.7852631578947368
188,ADSK,0.18069047974891653
189,ADSK,-0.0036474956034651357
190,ADSK,0.8507599858607284
191,ADSK,-0.1912219718094657
192,ADT,-0.3985680190930788
193,ADT,-0.26819407008086255
194,ADT,0.4235727440147331
195,ADT,-0.2886699507389163
196,ADTN,-0.0715189873417722
197,ADTN,-0.5879003558718862
198,ADTN,0.8280044101433294
199,ADTN,0.18376811594202908
200,ADUS,0.4619653179190751
201,ADUS,-0.16183087664856477
202,ADUS,0.27648890227980316
203,ADUS,-0.21685632343417519
204,ADV,-0.06421152030217184
205,ADV,-0.3956043956043956
206,ADVM,-0.3743243243243244
207,ADVM,0.8688524590163933
208,ADVM,0.32894736842105265
209,ADVM,-0.8969230769230769
210,AE,-0.10620689655172408
211,AE,-0.33599999999999997
212,AE,0.09799789251844056
213,AE,0.19672131147540983
214,AEE,0.2781204644412193
215,AEE,0.19321222363047455
216,AEE,-0.11413586413586414
217,AEE,0.17852701395605916
218,AEHR,-0.26285714285714284
219,AEHR,-0.48648648648648646
220,AEHR,0.33834586466165406
221,AEHR,3.219101123595505
222,AEIS,-0.2357013847080072
223,AEIS,0.32155884046842004
224,AEIS,0.8774485183324964
225,AEIS,-0.2353335889570552
226,AEO,0.06221315655277914
227,AEO,-0.5384980988593155
228,AEO,2.276431718061674
229,AEO,-0.3793219201074186
230,AEP,0.24147900182592824
231,AEP,0.27244389027431415
232,AEP,-0.22166100048567272
233,AEP,0.11696131181142705
234,AES,0.5879069767441861
235,AES,0.08728763913298175
236,AES,0.691875
237,AES,-0.23699421965317916
238,AFI,-0.04906703524533523
239,AFI,-0.8523297491039427
240,AFI,2.2569832402234637
241,AFI,-0.6923076923076923
242,AGCO,-0.0067557644294317515
243,AGCO,-0.10611405055849508
244,AGCO,1.2072617246596065
245,AGCO,-0.08323813875561653
246,AGHI,-0.6571428571428571
247,AGIO,-0.2930581120168288
248,AGIO,-0.02213129998140236
249,AGIO,-0.04052287581699337
250,AGIO,-0.4452067848294263
251,AGLE,-0.012941176470588168
252,AGLE,-0.21863354037267088
253,AGLE,-0.03333333333333333
254,AGLE,-0.6436931079323797
255,AGN,-0.1566778217219349
256,AGN,0.41269727915446686
257,AGNC,-0.06483921982076966
258,AGNC,0.07252124645892358
259,AGNC,0.3572607260726073
260,AGNC,-0.1963840399002493
261,AGR,0.014164305949008412
262,AGR,0.028270738753611174
263,AGR,-0.07104154124021672
264,AGR,-0.02672750977835732
265,AGS,0.042332613390928746
266,AGS,-0.6433333333333333
267,AGS,-0.02453271028037393
268,AGS,-0.0730538922155688
269,AGX,0.2166666666666667
270,AGX,-0.26163021868787273
271,AGX,0.41947466171398257
272,AGX,-0.2532710280373831
273,AGYS,0.7103658536585368
274,AGYS,-0.11338372610048898
275,AGYS,1.9544749094671496
276,AHH,0.16965620328849024
277,AHH,0.11292428198433423
278,AHH,-0.2781385281385282
279,AHH,0.044227886056971505
280,AHPI,0.24156305506216702
281,AIMC,-0.24205816554809842
282,AIMC,-0.1080703714046356
283,AIMC,0.8753229974160207
284,AIMC,-0.2564588356872201
285,AINC,-0.44606290901414397
286,AINC,-0.5457317073170731
287,AINC,-0.7520973154362416
288,AINC,0.8775280898876404
289,AIR,0.15836251009964974
290,AIR,-0.08659156174066714
291,AIR,-0.540482445665154
292,AIR,0.8839050131926124
293,AIRC,0.30931677018633547
294,AIRI,-0.09352517985611515
295,AIRI,0.2342342342342342
296,AIRI,-0.39436619718309857
297,AIT,0.4029304029304028
298,AIT,-0.29390962671905696
299,AIT,0.20060560181680534
300,AIT,0.39637386683338555
301,AIV,0.23440453686200383
302,AIV,0.05847953216374274
303,AIV,-0.339699863574352
304,AIV,0.4051383399209488
305,AJG,0.22870710784313714
306,AJG,0.3494395052183997
307,AJG,0.12871004566210045
308,AJG,0.3149599662873999
309,AJRD,0.4147790568139622
310,AJRD,0.33899575318511116
311,AJRD,-0.03171641791044781
312,AJRD,-0.2778420038535646
313,AKAM,0.03884934756820885
314,AKAM,0.2532195051367385
315,AKAM,0.11176538505946204
316,AKAM,0.09145833333333335
317,AKR,0.14744877460827635
318,AKR,-0.13065668594760121
319,AKR,-0.2695961995249407
320,AKR,0.15013550135501352
321,AKRX,-0.8148725949037962
322,AKRX,-0.7163814180929094
323,AKS,-0.41954022988505746
324,AKS,-0.03960396039603949
325,AL,-0.1709494773519164
326,AL,0.14617768595041333
327,AL,-0.050380021715526614
328,AL,-0.004016064257028106
329,ALB,-0.1813499111900532
330,ALB,-0.08680364795077469
331,ALB,1.5069986979166667
332,ALB,0.3063000828958276
333,ALCO,0.01832298136645951
334,ALCO,0.2464406779661018
335,ALCO,-0.04090354090354079
336,ALCO,0.14321846348403408
337,ALE,0.1336418860283482
338,ALE,0.06432978863069438
339,ALE,-0.18417496006880446
340,ALE,-0.09384074583524388
341,ALEX,0.03683737646001782
342,ALEX,-0.14398595258999125
343,ALEX,-0.12722170252572493
344,ALEX,0.19560557341907817
345,ALG,-0.12017977528089892
346,ALG,0.13812832039231723
347,ALG,0.4307081525251593
348,ALG,-0.086241610738255
349,ALGN,-0.025745564363910886
350,ALGN,-0.16564631122132661
351,ALGN,1.6358147958946732
352,ALGN,-0.1024471912513804
353,ALGT,-0.10828695114409395
354,ALGT,-0.04436369142251494
355,ALGT,0.8038691980076517
356,ALGT,-0.33414889898636846
357,ALJJ,0.024390243902439046
358,ALK,0.0035992801439711287
359,ALK,-0.014644351464435205
360,ALK,-0.12380952380952374
361,ALK,-0.13732394366197173
362,ALKS,-0.4922352941176471
363,ALKS,-0.462917933130699
364,ALKS,0.046666666666666676
365,ALKS,0.04770477047704781
366,ALLE,0.01751536944669998
367,ALLE,0.5203132092600997
368,ALLE,-0.18090868060779297
369,ALLE,-0.007781768428253777
370,ALLK,0.7655189746167379
371,ALLK,0.8850487210718634
372,ALLK,-0.9546466562216541
373,ALNY,-0.30826693227091634
374,ALNY,0.542521646305302
375,ALNY,0.1643528884908196
376,ALNY,-0.10600071864893994
377,ALOT,0.5198757763975154
378,ALOT,-0.7543931344503474
379,ALOT,1.3487261146496814
380,ALPN,-0.12704402515723268
381,ALPN,-0.6275071633237823
382,ALPN,2.918287937743191
383,ALPN,-0.3708029197080292
384,ALRM,0.7997222222222224
385,ALRM,-0.20000000000000004
386,ALRM,0.9429109159347553
387,ALRM,-0.29211064470993436
388,ALRN,-0.7602221100454316
389,ALRN,-0.5493827160493826
390,ALRN,2.7119113573407208
391,ALRN,-0.7409638554216867
392,ALSK,0.1381578947368421
393,ALSK,0.017441860465116296
394,ALSK,0.840909090909091
395,ALSN,0.19162405648892128
396,ALSN,-0.11520550718768977
397,ALSN,-0.07897286821705421
398,ALSN,0.02009925558312661
399,ALT,-0.8841269841269842
400,ALT,0.03716216216216212
401,ALT,4.092592592592593
402,ALT,-0.5906432748538012
403,ALTM,-0.7460510328068044
404,ALTM,1.8670000000000002
405,ALTM,0.12377279102384284
406,ALTR,0.3400394477317553
407,ALTR,-0.011854360711261691
408,ALTR,0.8249071693801772
409,ALTR,0.1274767666140627
410,ALV,-0.23387946727986977
411,ALV,-0.07556051034311914
412,ALV,0.23462414578587706
413,ALX,0.0368608799048751
414,ALX,-0.12545322697606956
415,ALX,-0.1660292181327984
416,ALX,-0.032415948194721635
417,ALXN,0.014788066374344414
418,ALXN,-0.14740873533246418
419,ALXN,0.5048543689320388
420,AMAT,-0.3694008144269924
421,AMAT,0.7419448476052247
422,AMAT,0.4747542076320614
423,AMAT,0.7701321079839174
424,AMBA,-0.10113285272914514
425,AMBA,0.1174013921113688
426,AMBA,1.0513742071881609
427,AMBA,0.05818291822123622
428,AMC,-0.01818181818181813
429,AMC,-0.5067771084337349
430,AMC,0.36098310291858676
431,AMC,0.38287401574803154
432,AMCR,0.055125725338491326
433,AMCR,0.14828209764918615
434,AMCX,0.28637591663450396
435,AMCX,-0.5364536453645364
436,AMCX,0.9276293540750761
437,AMCX,-0.29859649122807025
438,AMD,0.9396621078037007
439,AMD,1.2154052843708016
440,AMD,0.8004470636049582
441,AMD,0.2326404751027867
442,AME,0.03778271669499282
443,AME,0.2531359759157051
444,AME,0.20056129096922928
445,AME,0.07015785517414175
446,AMED,0.9164778245386858
447,AMED,0.5347128378378379
448,AMED,0.5903243243243242
449,AMED,-0.4567847252587086
450,AMG,-0.42268871469988184
451,AMG,-0.44187552020715803
452,AMG,0.8536427275084263
453,AMG,-0.0040002857346953516
454,AMGN,0.0882843503767182
455,AMGN,0.18903921361378295
456,AMGN,0.04466865194008615
457,AMGN,0.015846257585974338
458,AMH,0.1366459627329193
459,AMH,0.2530755711775043
460,AMH,0.2513855898653997
461,AMH,0.20646375902102296
462,AMKR,-0.061630218687872856
463,AMKR,0.25
464,AMKR,0.8973727422003284
465,AMKR,-0.019607843137254936
466,AMN,0.010181818181818222
467,AMN,0.38635092299086315
468,AMN,0.019557245687898926
469,AMN,0.46185064935064934
470,AMOT,0.2755148741418764
471,AMOT,-0.19820466786355487
472,AMOT,0.8397577092511012
473,AMOT,0.022977651872836024
474,AMP,-0.1466423311725092
475,AMP,0.15913435803318804
476,AMP,0.4929982735469022
477,AMP,0.2471602209944752
478,AMPH,0.0177514792899408
479,AMPH,-0.36301703163017035
480,AMPH,0.47058823529411764
481,AMPH,0.7842731505431974
482,AMR,-0.0614925373134328
483,AMR,-0.9021946564885497
484,AMR,1.795505617977528
485,AMR,6.085292142377434
486,AMRK,-0.1955241460541814
487,AMRK,-0.10000000000000006
488,AMRK,2.8607594936708862
489,AMRK,0.7058823529411765
490,AMRS,-0.3643410852713179
491,AMRS,-0.3688699360341152
492,AMRS,8.033333333333335
493,AMRS,-0.7288336293664891
494,AMSC,0.39511494252873575
495,AMSC,-0.2735470941883768
496,AMSC,0.9376623376623376
497,AMSWA,-0.16175548589341693
498,AMSWA,0.1323859386686613
499,AMSWA,0.3939584644430458
500,AMT,0.22086193475337915
501,AMT,0.37687894434882385
502,AMT,-0.09983059051306874
503,AMT,0.036225402504472246
504,AMTD,-0.21686746987951813
505,AMWD,-0.05278236914600558
506,AMWD,-0.1321350497935391
507,AMWD,0.15883011474951034
508,AMZN,0.09855150940842021
509,AMZN,0.2268733219428851
510,AMZN,0.5805791167007899
511,AMZN,-0.1723211678832116
512,AN,-0.2731734944308099
513,AN,0.3019125683060108
514,AN,0.6433831264464548
515,AN,0.35692883895131094
516,ANDE,0.05248868778280549
517,ANDE,-0.3048639258830341
518,ANDE,0.4560646900269542
519,ANDE,0.5246957766642806
520,ANET,0.08935483870967752
521,ANET,-0.14074530335694488
522,ANET,0.4941154836336888
523,ANET,0.5261538461538462
524,ANF,0.12271973466003305
525,ANF,-0.6615776081424937
526,ANF,2.7346938775510203
527,ANF,0.03233605318827419
528,ANGI,0.225018504811251
529,ANGI,-0.5682367149758454
530,ANGI,1.2652757078986585
531,ANGI,-0.4961880559085134
532,ANIK,-0.39501312335958005
533,ANIK,0.2878834831112488
534,ANIK,-0.1794082840236686
535,ANIK,-0.18028909329829163
536,ANSS,0.06571828074654995
537,ANSS,0.25817204301075275
538,ANSS,0.40974117257917786
539,ANSS,-0.24284983991174963
540,ANVS,0.5233785822021115
541,ANVS,-0.5124289772727273
542,ANY,-0.8558510638297872
543,ANY,-0.7071129707112971
544,ANY,0.014084507042253534
545,ANY,-0.24472573839662448
546,AON,0.2318334165299866
547,AON,0.3814138112194268
548,AON,-0.04257311933245349
549,AON,0.24490242408331145
550,AORT,0.3109619686800894
551,AORT,-0.11594695681740905
552,AORT,-0.0886355277675616
553,AORT,-0.320139697322468
554,AOS,-0.208679593721145
555,AOS,-0.14769410391126686
556,AOS,0.4477507029053421
557,AOS,0.16672131147540986
558,AOSL,-0.10790464240903382
559,AOSL,-0.14670255720053835
560,AOSL,0.030757097791798152
561,AOSL,1.125
562,AP,-0.6368663594470046
563,AP,-0.47208121827411165
564,AP,1.8750000000000004
565,AP,-0.06404657933042218
566,APA,-0.04914285714285711
567,APA,-0.23751121746933895
568,APA,-0.1633333333333334
569,APA,0.6842900302114806
570,APAM,-0.23660714285714293
571,APAM,0.4183346677341873
572,APAM,0.4209502639622117
573,APAM,-0.18595303575206273
574,APC,-0.25850567044696465
575,APD,-0.006579764121663578
576,APD,0.5167683885987541
577,APD,0.21118701964133235
578,APD,0.11055295220243677
579,APEI,0.22519083969465659
580,APEI,-0.40559440559440557
581,APEI,0.4435850773430391
582,APEI,-0.24569583931133424
583,APH,0.031167108753315572
584,APH,0.12014827736589616
585,APH,0.27570904881342867
586,APH,0.18451127819548865
587,APLS,-0.2632152588555859
588,APLS,1.3133423180592991
589,APLS,0.36732259988073945
590,APLS,-0.05727923627684965
591,APO,-0.09004594180704434
592,APO,0.4191251271617499
593,APO,0.10474137931034481
594,APO,0.24280715396578542
595,APOG,-0.024507448342143107
596,APOG,-0.5223618090452261
597,APOG,1.0049586776859507
598,APOG,0.3323998879865583
599,APPF,0.5961754780652418
600,APPF,0.6516853932584269
601,APPF,0.24703203772971222
602,APPF,-0.3190953266542684
603,APPS,1.53757225433526
604,APPS,0.8005249343832022
605,APPS,9.169096209912537
606,APRE,-0.7923340961098398
607,APRE,-0.7066666666666667
608,APRN,-0.5382262996941896
609,APRN,-0.8744827586206896
610,APRN,1.8346055979643767
611,APRN,-0.3843575418994413
612,APTV,-0.16670217298679157
613,APTV,0.1310194672131148
614,APTV,0.6477737524833471
615,APTV,-0.11283783783783777
616,APVO,-0.8240981240981241
617,APVO,-0.6551724137931034
618,APVO,5.831381733021078
619,APVO,-0.7803571428571429
620,APY,-0.5265677357587363
621,APY,0.213833157338965
622,APY,0.006954102920723161
623,AQUA,-0.5144254278728606
624,AQUA,0.9254170755642789
625,AR,-0.46947004608294923
626,AR,-0.8385565052231719
627,AR,3.845714285714286
628,AR,1.1166666666666667
629,ARA,-0.3786181139122316
630,ARA,-0.315934065934066
631,ARAY,-0.03658536585365841
632,ARAY,-0.34750000000000003
633,ARAY,-0.09890109890109891
634,ARAY,0.6739130434782611
635,ARCB,0.07201210287443276
636,ARCB,-0.47756138865368325
637,ARCB,2.24689357104268
638,ARCB,0.47278797996661104
639,ARCH,-0.06349206349206346
640,ARCH,-0.33403092663643763
641,ARCH,-0.1491829204006325
642,ARCH,1.5038101458741562
643,ARDX,-0.4196428571428571
644,ARDX,1.2442244224422443
645,ARDX,0.08530805687203792
646,ARDX,-0.8631732168850073
647,ARE,0.022797927461139893
648,ARE,0.2766813420373462
649,ARE,0.002478839177750886
650,ARE,0.16157517899761345
651,AREX,-0.6678571428571428
652,ARKR,-0.3041509433962264
653,ARKR,0.0704647676161919
654,ARKR,-0.3336585365853659
655,ARKR,0.17977528089887643
656,ARLO,-0.15075376884422112
657,ARLO,1.2249999999999999
658,ARLO,0.3033873343151693
659,ARLP,0.06778711484593822
660,ARLP,-0.6189473684210526
661,ARLP,-0.1776315789473684
662,ARLP,1.0463999999999998
663,ARMK,-0.11605415860735004
664,ARMK,0.2078137988362427
665,ARMK,-0.17122822890748698
666,ARMK,-0.006600660066006655
667,ARNA,0.1430005017561466
668,ARNA,-0.13318376504181115
669,ARNA,0.7572645837885078
670,ARNA,0.21730121730121732
671,ARNC,0.29959183673469386
672,AROC,0.10105263157894746
673,AROC,-0.1796071094480823
674,AROC,0.15331807780320364
675,AROC,-0.1645064805583249
676,ARQL,1.0232558139534884
677,ARTX,-0.078125
678,ARVN,1.4291224686595954
679,ARVN,1.1379027853631898
680,ARVN,-0.18181818181818182
681,ARW,-0.041572469228837
682,ARW,0.00833226509421858
683,ARW,0.2968534536793282
684,ARW,0.2277466692411663
685,ARWR,2.8135593220338984
686,ARWR,4.098916967509026
687,ARWR,0.23143448016544468
688,ARWR,-0.003808965719308601
689,ASAN,0.524693404043752
690,ASGN,-0.14980392156862737
691,ASGN,-0.21479089790897915
692,ASGN,0.8660661836694732
693,ASGN,0.1626461603286632
694,ASH,0.12077021095851624
695,ASH,-0.07135874877810365
696,ASH,0.07392026578073095
697,ASH,0.3778205128205128
698,ASIX,-0.18052489575668398
699,ASIX,-0.48300751879699244
700,ASIX,0.5816382627817481
701,ASIX,0.17770876466528648
702,ASNA,1.2075471698113207
703,ASNA,-0.9330254041570439
704,ASNA,-0.9613848202396804
705,ASO,0.3616161616161617
706,ASPN,-0.24130434782608684
707,ASPN,1.38006230529595
708,ASPN,1.8097686375321334
709,ASPN,0.355234340779676
710,ASPU,-0.5025125628140703
711,ASPU,1.9570707070707074
712,ASPU,-0.3451720310765815
713,ASTC,-0.22749999999999998
714,ASTC,-0.45070422535211274
715,ASTC,-0.11917098445595853
716,ASTC,-0.4022346368715084
717,ASTE,-0.3221487883409591
718,ASTE,-0.281701030927835
719,ASTE,1.7147470398277715
720,ASTE,-0.28710144927536235
721,ASYS,-0.5556603773584906
722,ASYS,0.16988416988416988
723,ASYS,0.0931458699472758
724,ASYS,0.8316831683168318
725,ATEN,-0.010071942446043206
726,ATEN,-0.45694444444444443
727,ATEN,0.7915904936014627
728,ATEN,0.469879518072289
729,ATGE,0.019154929577464782
730,ATI,0.04636728733114274
731,ATI,-0.41881222107792654
732,ATI,0.06700767263427103
733,ATI,0.2314860225600784
734,ATKR,0.03861386138613867
735,ATKR,1.0374513618677044
736,ATKR,-0.4076712328767123
737,ATKR,2.1320224719101124
738,ATNX,-0.21828358208955229
739,ATNX,-0.1296758104738154
740,ATNX,-0.5528
741,ATNX,-0.8517431192660551
742,ATO,0.08347338935574233
743,ATO,0.10868665977249214
744,ATO,-0.04439274080967888
745,ATO,-0.03580408327466562
746,ATOM,-0.3351351351351351
747,ATOM,0.2942857142857144
748,ATOM,7.854838709677418
749,ATOM,-0.5147861039333907
750,ATR,0.10878615249780886
751,ATR,0.09012707722385141
752,ATR,0.15674208144796373
753,ATR,-0.14483654470664642
754,ATRC,0.7177461822011585
755,ATRC,0.23464770523594058
756,ATRC,0.6868448637316564
757,ATRC,0.045209903121636134
758,ATRI,0.4241222192441705
759,ATRI,-0.2071658415841584
760,ATRI,0.03496208930075828
761,ATRI,0.19734136429138127
762,ATRO,0.10732904017172647
763,ATRO,-0.4378288562725007
764,ATRO,-0.19605911330049264
765,ATRO,-0.10583941605839427
766,ATSG,0.17980480480480476
767,ATUS,0.34720638540478904
768,ATUS,0.2081005586592178
769,ATUS,0.23214285714285715
770,ATUS,-0.5703510298810559
771,ATVI,-0.42422997946611907
772,ATVI,0.3472953566299664
773,ATVI,0.6608996539792389
774,ATVI,-0.1475754707057956
775,AVA,-0.1722054380664652
776,AVA,0.24596871239470533
777,AVA,-0.23546511627906974
778,AVA,0.07049808429118769
779,AVAV,-0.000535714285714306
780,AVAV,0.2894736842105263
781,AVAV,0.4930887825624669
782,AVB,0.24314569746090042
783,AVB,-0.12079999999999998
784,AVB,-0.21264595725930818
785,AVB,0.28476499189627236
786,AVD,-0.17494600431965432
787,AVD,-0.2609126984126984
788,AVD,0.39587491683300075
789,AVD,-0.03453307392996096
790,AVEO,-0.8106312292358804
791,AVEO,-0.5504201680672268
792,AVEO,3.3636363636363638
793,AVEO,-0.5833333333333334
794,AVGO,-0.0074881916977076355
795,AVGO,0.3251477944520238
796,AVGO,0.3277204080999781
797,AVGO,0.4743408662900187
798,AVGR,-0.4918032786885246
799,AVGR,-0.9073015873015873
800,AVGR,1.338709677419355
801,AVGR,-0.8395061728395062
802,AVID,0.17441860465116268
803,AVID,0.08411214953271032
804,AVID,1.9892307692307691
805,AVID,0.48327328872876996
806,AVLR,0.528860856269113
807,AVLR,0.9013950160963394
808,AVLR,-0.3833962731381168
809,AVNS,0.018274111675126874
810,AVNS,-0.3552853133769879
811,AVNS,0.43768115942028984
812,AVNS,-0.3808195666166059
813,AVNT,-0.2363636363636363
814,AVNT,0.19889322916666666
815,AVNT,0.3916240409207161
816,AVNT,0.1282449522964278
817,AVNW,0.14805194805194802
818,AVNW,-0.1440993788819877
819,AVNW,0.56
820,AVNW,2.364
821,AVO,0.39366515837104077
822,AVP,0.08791208791208799
823,AVT,0.2560747663551401
824,AVT,-0.10693027210884357
825,AVT,-0.2930080482897384
826,AVT,0.4347207399501956
827,AVTR,0.7433276547416241
828,AVTR,0.14853420195439734
829,AVXL,-0.44063324538258575
830,AVXL,0.123222748815166
831,AVXL,1.5614754098360657
832,AVXL,2.1868686868686864
833,AVY,-0.09335497096002728
834,AVY,0.0988082950173595
835,AVY,0.46384019567876056
836,AVY,-0.026178010471204126
837,AVYA,-0.2149651236525047
838,AVYA,0.5094339622641508
839,AVYA,0.19683257918552038
840,AWI,0.2561492790500423
841,AWI,-0.0586127167630057
842,AWI,-0.2121896162528217
843,AWI,0.16763443574854836
844,AWK,0.2178193146417446
845,AWK,0.42053115423901927
846,AWK,0.1482114863901951
847,AWK,-0.0526143790849674
848,AWRE,-0.036144578313253094
849,AWRE,-0.0957446808510638
850,AWRE,0.48484848484848503
851,AWRE,-0.24081632653061227
852,AWX,1.276315789473684
853,AWX,0.05999999999999999
854,AXAS,-0.4090909090909091
855,AXAS,-0.8972222222222223
856,AXAS,-0.3596153846153846
857,AXAS,0.0
858,AXDX,-0.18174904942965783
859,AXDX,-0.3894052044609665
860,AXDX,-0.08000000000000007
861,AXDX,-0.7303149606299213
862,AXGN,-0.4241653418124006
863,AXGN,-0.5743026977594878
864,AXGN,1.1311134235171698
865,AXGN,-0.5934455270150576
866,AXL,-0.010720667063728394
867,AXL,-0.440537084398977
868,AXL,-0.021338506304558743
869,AXL,-0.2516875602700096
870,AXON,0.5555873925501433
871,AXON,0.40461593941579527
872,AXON,1.371388888888889
873,AXON,-0.16563082660037293
874,AXTA,-0.1345234300286899
875,AXTA,-0.0029629629629629
876,AXTA,-0.08057505850885992
877,AXTA,0.045090909090909036
878,AXTI,-0.475776397515528
879,AXTI,-0.25829383886255924
880,AXTI,3.682656826568266
881,AXTI,-0.455521472392638
882,AY,-0.08403755868544596
883,AY,0.35110199897488453
